-53.028112,43.277950,-0.529682,-1.398612
-51.996159,41.029477,0.000000,-1.463188
-51.898671,41.280730,-0.308211,0.000000
-51.803123,38.691256,-0.776833,-0.680505
-51.310599,41.430011,-0.981318,0.000000
-51.310599,41.430011,-0.981318,0.000000
-51.144576,41.711413,-1.084133,0.000000
-51.104103,39.699058,-0.932388,0.000000
-51.104103,39.685541,-0.786754,0.000000
-50.720977,42.734463,-1.303016,0.000000
-47.995506,57.538404,-7.423801,-44.443460
-45.555037,42.471608,-1.481160,0.000000
-45.357345,-15.769956,-15.278991,-39.817237
-45.242263,64.086387,-11.590549,-41.887350
-44.575021,-35.315806,-21.349336,-14.976975
-43.771701,-20.294017,-18.024491,-29.738685
-40.978161,-100.982492,-23.076313,-28.281331
-40.883247,68.987803,-17.331841,-33.665626
-40.557484,65.903671,-17.586592,-33.433557
-40.431736,65.680731,-17.824466,-33.289589
-40.292936,66.972654,-16.982253,-33.852695
-40.164200,66.735180,-17.889319,-33.675500
-40.153189,65.605639,-18.393456,-32.655039
-40.143058,67.223599,-17.539726,-33.697694
-40.041816,67.121782,-17.451196,-33.960030
-39.962662,64.804844,-18.118074,-33.154014
-39.944128,63.948175,-18.658594,-31.201167
-39.801473,66.206782,-18.430123,-34.223799
-39.792961,63.515694,-18.746648,-32.941034
-39.718167,67.892787,-19.491336,-32.604287
-39.496642,66.281193,-18.465575,-34.580364
-39.469447,-0.158877,-24.055381,0.000000
-39.385970,67.153549,-19.498269,-33.131876
-39.382710,67.184611,-18.609209,-33.573530
-39.363311,68.623081,-18.194152,-34.779216
-39.338972,68.658284,-17.991987,-35.007646
-39.333756,65.914316,-18.550065,-33.298225
-39.161534,67.533631,-18.561467,-34.501666
-39.138090,67.297746,-18.494894,-34.444048
-39.119167,63.295625,-19.125166,-32.627387
-39.110527,67.806663,-18.269810,-35.614554
-39.088420,67.758218,-19.839524,-32.035782
-39.075808,63.452564,-18.597113,-34.803881
-39.075361,64.696545,-19.283797,-32.097845
-39.073521,67.553834,-18.679118,-34.795813
-39.015176,65.488357,-19.104399,-34.612224
-38.981394,63.401039,-18.717606,-34.789580
-38.977961,66.314746,-19.417718,-32.510581
-38.827483,63.161312,-19.741240,-30.944141
-38.805876,67.964520,-18.516266,-34.874081
-38.728248,65.371111,-20.045991,-32.175444
-38.449345,61.442832,-20.111233,-32.700227
-38.349233,65.193010,-19.208802,-34.098369
-38.266092,64.289116,-20.190455,-33.386485
-38.147943,-136.811167,-32.599086,-7.028798
-37.785448,63.726523,-21.002296,-32.628453
-37.602548,67.040415,-18.506502,-36.859011
-36.342467,66.246843,-18.232297,-35.254424
-36.282595,64.754914,-20.137472,-33.903266
-36.051126,69.416290,-18.852095,-35.141842
-35.990276,68.563412,-19.246281,-34.608337
-35.990186,64.601840,-19.805512,-34.116001
-35.910762,64.205773,-18.724012,-33.988000
-35.826956,68.809664,-18.974404,-35.241460
-35.668722,67.629759,-18.784337,-34.670578
-35.129996,58.372135,-21.529643,-35.083553
-34.829451,-84.369456,-31.740881,-30.225390
-34.682414,59.630878,-23.662625,-36.391023
-34.589502,59.389108,-23.561997,-35.927749
-34.432763,60.267969,-25.127395,-37.475438
-34.303274,55.820185,-24.260495,-36.904206
-34.177554,58.212857,-24.781209,-36.560817
-34.101530,-22.465341,-33.330081,-31.753606
-34.001889,61.399425,-25.220947,-40.333250
-33.698284,62.876081,-26.235856,-37.636768
-33.596910,58.891007,-25.050776,-36.349685
-33.557800,59.119937,-25.464129,-35.762230
-33.204912,50.402305,-27.172525,-35.527218
-32.995531,52.632125,-25.825950,-36.325472
-32.976369,56.213306,-26.623958,-37.170914
-32.852299,58.219009,-26.945068,-37.420450
-32.803263,56.860665,-27.041586,-37.658406
-32.634757,61.330349,-27.008028,-38.688276
-32.465755,57.374770,-26.710717,-39.513273
-32.341193,58.876025,-27.780525,-37.418157
-32.335822,-95.744500,-31.216202,-28.358704
-31.882211,-5.872919,-34.242761,-33.384636
-31.571376,-338.702624,-32.276065,-36.468273
-31.145839,56.752550,-27.459197,-36.962323
-30.750735,53.022382,-29.268342,-37.617876
-28.370022,-12.150649,-34.258266,-23.084052
-28.338569,36.107532,-32.612881,-35.352858
-28.292459,-21.656265,-34.009887,0.000000
-28.003687,48.896249,-32.547097,-37.703871
-27.567613,-351.490189,-38.026966,-34.681097
-26.956635,-35.116769,-39.489197,0.000000
-26.940424,28.479371,-34.268786,-35.064961
-26.555977,-35.917118,-39.007679,-0.141181
-25.619187,-44.150123,-40.262098,0.000000
-23.776084,-36.731161,-40.459543,0.000000
-22.822349,-65.836280,-47.103945,0.000000
-22.076434,-124.883288,-54.782286,0.000000
-21.694910,-387.052314,-57.295060,-21.226979
-21.518118,-396.379780,-55.727712,-22.969351
-21.479955,-391.102769,-56.231621,-22.503224
-21.425712,-390.506122,-57.225687,-21.562857
-21.419867,-389.188835,-58.166666,-19.799046
-21.360837,-397.442769,-56.429988,-22.422783
-21.297661,-400.188267,-57.814567,-20.924762
-21.170200,-398.259534,-58.332114,-20.108882
-21.061894,-264.105418,-65.571840,-5.844394
-20.793623,-395.093768,-60.402090,-18.641372
-20.548663,-397.707115,-60.508966,-18.514918
-20.298502,-395.620499,-61.391328,-16.563537
-20.059890,-366.707410,-62.749017,-13.028441
-19.768538,-317.712518,-63.417974,-9.116827
-19.319155,-275.175888,-66.032849,-5.059853
-18.831452,-351.295010,-63.261258,-10.555675
-18.744802,-287.143537,-65.404867,-5.460607
-18.736963,-270.643964,-65.441647,-6.498523
-17.362145,-267.564531,-64.263393,-7.861450
-16.623276,-264.610282,-63.858965,-9.120639
-16.375866,-280.103582,-63.465034,-10.939721
-16.342022,-302.966743,-74.470422,-9.350976
-16.207680,-327.191174,-74.460263,-9.359992
-15.746920,-307.685783,-63.965347,-13.488390
-15.603139,-290.182280,-74.377593,-9.910336
-15.593857,-349.086297,-67.083418,-14.921857
-15.196119,-332.331780,-71.288941,-13.059935
-15.030519,-311.488448,-74.414753,-10.705032
-14.454599,-310.065218,-74.587332,-11.097612
-14.347653,-316.073293,-74.303676,-11.492148
-14.243996,-340.640488,-72.768820,-13.035069
-14.243940,-316.083145,-74.437772,-11.460727
-13.827316,-334.320003,-74.774981,-11.535977
-13.753523,-330.619982,-76.460157,-9.923856
-13.666740,-320.557594,-76.184083,-10.285844
-13.564244,-309.248396,-73.955280,-12.579028
-13.556510,-328.564138,-74.214202,-12.364854
-13.511057,-317.275227,-74.269672,-12.354380
-13.475425,-326.467816,-74.468030,-12.191299
-13.040468,-328.487708,-76.445313,-10.644623
-13.014962,-361.755987,-71.085681,-15.619660
-12.906069,-332.363490,-75.052332,-12.170660
-12.905215,-332.325432,-74.747584,-12.476252
-12.849452,-353.218303,-74.949552,-12.329490
-11.867507,-357.873411,-72.113430,-15.471538
-10.739029,-341.945974,-74.821942,-14.484135
-7.844975,-365.773243,-75.602823,-16.630652
-4.252419,-419.752524,-77.502723,-18.287383
