45.145572,480.152666,46.112391
210.335950,85.695564,80.397844
100.954450,99.474882,98.884127
84.029232,464.161612,44.060214
63.884951,494.151683,45.443597
446.080657,114.540156,52.385635
181.629269,88.200333,82.298990
273.541949,107.608290,71.409467
252.132761,108.451562,75.052165
91.351810,176.134682,83.088698
205.319100,90.065350,79.930884
124.886999,98.061445,85.348473
103.283247,109.427093,91.605032
88.481133,389.652062,51.420726
105.110114,242.247421,73.662583
145.310323,98.785541,84.478321
90.129870,188.564683,81.635096
173.957504,94.197586,81.809320
103.162435,111.247127,93.780097
165.210061,95.909471,83.332008
434.061407,124.259154,53.305887
78.511664,377.852713,52.083425
86.828343,306.779383,58.426039
94.396542,163.415040,84.112362
94.131382,209.556322,79.640399
82.746264,192.586092,82.305946
98.310277,149.829034,85.392691
104.163330,216.899918,78.693664
59.411125,487.655349,45.665350
92.666045,299.881629,59.625521
54.268994,463.889538,46.709065
88.487891,192.030652,81.190011
242.538330,110.419520,75.143033
247.887089,109.303924,74.588794
101.301341,142.730196,85.537536
341.192455,118.806940,63.314176
381.625079,130.007167,58.139035
92.083460,252.146359,72.563718
84.569670,440.562800,47.677032
88.279879,363.234937,51.847773
92.589325,395.899217,50.582731
86.811528,372.476980,52.233663
66.622759,483.097943,44.523002
349.170114,120.894314,62.421036
280.340721,107.221319,71.838239
283.706727,101.848082,72.918923
71.077898,346.079199,54.770481
100.125809,244.996082,74.319336
98.699580,328.572241,55.980006
113.153282,96.961864,90.874095
220.949858,86.773430,79.669732
90.822424,352.935214,53.720448
406.030402,114.483294,56.369688
85.587379,202.646795,80.166661
101.722417,108.962166,94.212793
96.233486,431.152342,47.930358
352.066469,119.267500,62.399846
97.339843,274.316978,64.900424
92.484871,320.417221,56.985181
115.298107,226.712940,75.938785
228.533934,107.230467,77.646806
107.916234,104.218458,95.812822
372.976029,127.736801,59.070540
108.819463,283.573304,62.945974
314.962038,120.645770,69.337289
326.226017,112.973622,67.522820
418.128281,128.323444,55.134258
105.584432,277.422081,64.252377
90.198739,315.286149,58.257437
96.417227,137.538834,86.855561
116.018823,263.940561,65.440226
62.599015,453.070176,48.188937
86.451879,200.463626,80.316092
102.068792,289.236946,63.687925
91.683144,168.730195,83.407196
423.498386,120.119491,55.088959
114.173436,96.760455,90.307629
97.097672,425.386887,48.156100
111.180342,265.993065,66.247648
89.504640,334.394370,55.834314
105.343916,247.113242,72.845892
365.930077,99.473807,60.767516
50.519225,479.243291,45.976489
295.524639,116.551108,69.986102
107.234723,98.523854,96.699125
100.553471,222.917072,78.810792
96.792895,262.336310,71.161594
236.494695,101.961829,75.384847
113.815577,289.592225,61.743897
78.661834,373.894756,51.586779
300.987883,107.474547,71.484566
402.581108,120.505694,56.929790
327.525656,113.040704,66.865174
53.190943,469.039840,46.500515
114.506607,97.549559,89.390223
213.308277,87.424280,80.026654
106.201769,108.437644,95.225862
394.356645,116.244271,58.307399
425.408578,115.105008,54.900479
410.861815,118.310570,55.673859
