78.569725,459.642053
92.323765,459.588878
95.576963,459.257656
101.192529,454.020365
105.311110,449.276233
107.578321,435.673084
108.028409,393.507312
111.496170,380.038536
191.836302,220.577288
197.084885,219.029914
199.395955,217.812411
200.895314,212.949784
201.186495,211.910618
328.305501,116.389082
328.517528,101.593498
344.075788,99.257915
344.271461,96.319727
350.805591,90.366510
358.735451,85.131698
365.379590,76.513387
372.480156,69.192166
372.570987,66.889923
427.537167,66.498242
434.892210,56.775764
442.439425,55.062272
449.747695,51.314234
459.386956,46.278069
465.563784,25.848033
