76.250797,255.294569,67.644572
492.697262,179.185677,37.431401
270.763930,85.023723,62.246830
117.490031,477.025857,48.524192
100.629181,96.913655,98.878859
494.851383,160.569961,37.790092
100.666776,303.413022,67.270897
138.183015,118.148972,87.957127
137.696464,99.428997,95.642882
130.853552,337.639807,56.266752
120.050234,379.412822,58.325775
92.197974,405.184204,54.849229
168.030176,427.740169,52.934555
85.226112,252.588568,67.767268
105.988099,219.474683,72.258399
380.020361,119.029400,52.517939
286.481493,94.803686,57.575217
396.563327,117.631916,47.555144
171.177915,430.962049,52.193394
126.759368,458.789519,50.232642
116.734450,235.765708,70.086648
153.731159,445.169266,51.043767
366.509555,113.362833,53.700967
442.465883,140.933472,43.209174
131.252371,232.517533,68.994678
103.150304,309.741209,65.074050
417.729835,138.787895,46.113625
475.533254,153.214212,41.042255
96.552140,322.608096,62.479434
486.657184,186.256899,39.052731
111.475904,212.953396,74.389234
143.125652,467.707220,48.366249
212.186488,111.812401,75.276656
185.028586,97.414973,79.691520
468.756180,177.097085,40.170206
204.055014,112.699221,75.939478
141.116710,196.600901,77.994348
159.221019,454.070414,50.654348
302.648003,105.857190,56.845994
424.422364,130.013177,45.311981
143.036006,189.889639,79.106193
102.673241,326.597018,60.973155
357.367564,103.847164,53.713397
316.055084,101.927117,56.119939
331.094131,115.541750,54.426379
156.522249,437.173531,53.946936
123.358078,394.432320,56.593915
433.530310,128.414473,44.238819
409.686903,110.251954,47.094996
194.881710,104.520801,76.629856
102.801986,331.602807,59.941056
348.607938,116.509436,54.237305
220.874144,111.738411,73.512955
99.180397,304.414439,66.505607
451.377089,161.373302,42.729290
228.479007,151.100743,70.366948
178.128281,211.965710,66.935052
321.449672,101.328064,56.207435
461.063050,148.986604,42.292082
135.114015,474.416555,46.692263
124.612623,383.874236,56.169217
118.918922,394.851889,55.343364
480.555966,188.065582,37.572300
140.663412,207.976163,75.762094
218.051111,148.661502,72.561698
238.775556,171.040102,65.513573
141.641939,202.007654,77.368673
250.810227,137.000028,63.125705
403.314689,118.147585,47.363682
244.059203,122.410999,68.305999
336.072494,110.415820,55.769612
305.056523,95.618837,56.775875
490.989433,162.462594,40.056578
129.158885,113.139553,96.807521
248.481610,127.983966,64.901720
465.836365,135.345169,41.849671
429.004611,138.336706,44.741634
192.781883,112.789255,77.654913
224.502995,125.834174,71.534727
341.886809,111.965504,55.360094
165.436625,103.155751,82.351618
466.581482,181.246536,39.376103
268.336507,158.400694,54.840652
138.996479,211.882159,74.387017
148.954424,103.580011,87.172735
279.116129,112.310238,58.543525
141.941533,199.805657,76.357104
429.767132,129.955933,43.855835
262.701955,143.545202,58.685013
240.557385,134.094866,65.834098
255.137433,126.479188,65.612320
487.577479,166.686199,39.344730
456.721703,179.033824,40.814818
223.596383,112.092017,72.619949
233.084537,116.481944,71.542441
263.874237,93.383527,61.888978
151.135214,102.159198,86.478028
267.141583,89.470185,62.470051
454.522879,140.335659,42.906425
260.417656,95.100715,64.138395
