76.833930,480.249720,42.556624
168.918879,83.165650,88.498906
118.671775,512.778536,34.994059
108.440092,516.053471,35.189678
102.340532,96.719689,98.784167
506.030631,117.909282,40.543254
235.584175,407.446990,48.449241
94.345216,181.932728,79.571350
183.194918,368.100283,50.044497
150.100146,106.327420,91.657065
211.293632,305.924434,53.851178
234.650071,259.164532,54.113583
237.476090,283.179103,52.332420
135.710683,451.381807,46.274586
128.809277,120.440675,97.527247
260.712313,231.838335,57.611826
308.410793,104.853954,65.930842
83.038687,354.583045,53.879083
322.098701,91.693573,64.235004
166.444428,493.684880,38.177204
178.873750,107.774813,82.969795
95.951828,192.825859,78.339618
184.721310,312.714178,64.685002
221.959631,320.921597,51.939714
230.049355,266.858050,54.904852
123.151142,510.091253,36.233053
127.347702,505.202783,35.524552
195.242735,342.869234,59.660988
240.114083,421.337140,48.221108
416.787923,118.837890,48.059673
276.473330,172.429636,63.253622
405.688735,103.577612,48.749853
371.814516,150.018630,55.006289
295.447115,99.781093,67.002394
107.285476,207.258984,76.819569
215.520732,336.220910,51.281143
174.643762,482.110434,37.767821
338.876255,114.686798,58.887979
155.133957,278.678055,70.300337
353.031714,138.564665,56.454659
202.820762,349.679521,51.439210
360.946088,154.468032,55.829057
312.797535,102.838873,64.369234
391.958755,100.807937,51.627794
184.935049,329.832225,61.569303
467.070452,105.108007,43.535135
475.024906,121.774638,41.808245
349.720800,120.773670,58.461261
457.998231,124.326888,42.681515
401.396783,130.509547,47.311693
273.890849,198.647486,59.984646
366.504556,120.962707,57.395872
227.888545,97.704626,76.007678
147.152914,275.687951,70.896042
380.313222,166.044710,45.686544
181.917692,362.002216,50.230501
261.088129,151.822729,69.072216
279.050209,169.799479,63.001262
97.274544,217.015267,74.857678
381.497063,142.817119,46.955935
438.234316,121.529680,46.666736
111.670716,213.670937,76.752317
165.697341,486.970746,39.857365
292.896413,156.541363,59.228261
270.241434,109.914540,67.815874
98.173337,223.590659,74.494771
427.011330,110.897006,47.876464
363.004362,188.040615,47.237000
263.231954,161.033065,67.630653
356.121321,201.444874,42.688275
394.667976,98.515574,50.452661
492.432562,134.518617,41.148963
159.356152,114.830616,89.377748
266.647958,191.600726,61.600810
251.355165,146.667418,72.718209
184.804392,364.633933,49.253880
188.449478,433.139575,46.961115
204.711074,342.494822,50.896182
326.727536,104.447673,61.555853
333.315575,95.529011,60.617426
425.648225,125.191681,46.170404
483.967150,121.811979,41.293107
177.720432,111.698712,83.232212
250.259242,149.520371,71.920904
286.524794,166.092979,60.097095
267.789397,157.773055,66.886606
155.974236,114.298978,90.272418
495.312961,140.056449,39.489588
221.705790,430.362051,44.023970
172.621097,142.465738,84.278539
216.545633,442.400528,44.943059
140.814287,442.815147,47.640479
451.584891,122.435585,45.239942
152.794597,448.462849,46.618529
447.709249,116.865473,45.845571
282.183278,168.556612,63.031340
442.326635,118.197532,45.423164
279.777518,179.038645,60.517237
256.914682,149.215021,69.487969
146.324221,433.623361,47.604761
