[96m 
------------------------------- Warm-up Stage ------------------------------- [0m
4000 True 1.0
0 4000
[RL] Updates 92, num timesteps 188416, FPS 514, time 366.43 seconds rewards: 501.49051291987473 2480.3190602349077 std: 0.7573064086848097 0.545869107173124 tensor([0.2000, 0.8000])
[RL] Updates 93, num timesteps 190464, FPS 514, time 370.36 seconds rewards: 501.5605830287318 2480.519965739771 std: 0.5527501960286674 0.47925457166708635 tensor([0.2000, 0.8000])
[RL] Updates 94, num timesteps 192512, FPS 514, time 374.35 seconds rewards: 502.07791745899294 2481.7321019708 std: 0.4780102071786258 0.336064522242833 tensor([0.2000, 0.8000])
[RL] Updates 95, num timesteps 194560, FPS 514, time 378.28 seconds rewards: 501.6718715792287 2482.371465129335 std: 0.4020399810820629 0.35641110304184986 tensor([0.2000, 0.8000])
[RL] Updates 96, num timesteps 196608, FPS 514, time 382.28 seconds rewards: 501.0582723228148 2482.500942542487 std: 0.4799761901459892 0.4065751722191135 tensor([0.2000, 0.8000])
[RL] Updates 97, num timesteps 198656, FPS 514, time 386.29 seconds rewards: 501.5467987341144 2482.8914232242846 std: 0.5811415418260515 0.30344628409593594 tensor([0.2000, 0.8000])
[RL] Updates 98, num timesteps 200704, FPS 514, time 390.23 seconds rewards: 501.3851476414267 2483.20636117033 std: 0.5565238134637969 0.4363980266221783 tensor([0.2000, 0.8000])
[RL] Updates 99, num timesteps 202752, FPS 514, time 394.22 seconds rewards: 501.97646966966204 2483.8426425845782 std: 0.5272035742691321 0.33357093586422953 tensor([0.2000, 0.8000])
[RL] Updates 100, num timesteps 204800, FPS 514, time 398.23 seconds rewards: 502.41690936881866 2484.1202702507703 std: 0.5980564556907643 0.49803452343223986 tensor([0.2000, 0.8000])
[RL] Updates 101, num timesteps 206848, FPS 514, time 402.18 seconds rewards: 501.8415908023493 2484.6204772040514 std: 0.4431518522940407 0.32585593364842574 tensor([0.2000, 0.8000])
[RL] Updates 102, num timesteps 208896, FPS 514, time 406.18 seconds rewards: 502.0131951344536 2484.853558161533 std: 0.2839251914479107 0.31838077110345325 tensor([0.2000, 0.8000])
[RL] Updates 103, num timesteps 210944, FPS 514, time 410.11 seconds rewards: 502.2172546712985 2485.3973457398724 std: 0.4090573786007831 0.38074967313583963 tensor([0.2000, 0.8000])
[RL] Updates 104, num timesteps 212992, FPS 514, time 414.10 seconds rewards: 501.9599831371389 2485.911031391599 std: 0.38594412158914326 0.2799529272784593 tensor([0.2000, 0.8000])
[RL] Updates 105, num timesteps 215040, FPS 514, time 418.15 seconds rewards: 502.316361640011 2486.0711150636535 std: 0.3841418036071501 0.3714965769221489 tensor([0.2000, 0.8000])
[RL] Updates 106, num timesteps 217088, FPS 514, time 422.12 seconds rewards: 502.4128269718748 2486.468024911924 std: 0.33906305557274413 0.42116996641342386 tensor([0.2000, 0.8000])
[RL] Updates 107, num timesteps 219136, FPS 514, time 426.15 seconds rewards: 502.6366438715542 2486.8913430843436 std: 0.27198558746574536 0.44474458732602723 tensor([0.2000, 0.8000])
[RL] Updates 108, num timesteps 221184, FPS 514, time 430.20 seconds rewards: 502.60049928386445 2487.3130869852694 std: 0.3211699404191623 0.28204368246324074 tensor([0.2000, 0.8000])
[RL] Updates 109, num timesteps 223232, FPS 514, time 434.18 seconds rewards: 502.99582285055766 2487.385589434854 std: 0.3877429056425954 0.30335225222881 tensor([0.2000, 0.8000])
[RL] Updates 110, num timesteps 225280, FPS 514, time 438.25 seconds rewards: 502.76170987047647 2488.1532811152574 std: 0.34164356382047567 0.3673515864293704 tensor([0.2000, 0.8000])
[RL] Updates 111, num timesteps 227328, FPS 513, time 442.30 seconds rewards: 502.5179544678461 2488.2496611621214 std: 0.41184154447781895 0.3469358367982197 tensor([0.2000, 0.8000])
[RL] Updates 112, num timesteps 229376, FPS 513, time 446.29 seconds rewards: 502.449454028051 2488.8946620892903 std: 0.3435428959473377 0.13070268597971024 tensor([0.2000, 0.8000])
[RL] Updates 113, num timesteps 231424, FPS 513, time 450.31 seconds rewards: 502.22744210077656 2489.2560800157326 std: 0.3203042097825243 0.36565560357191007 tensor([0.2000, 0.8000])
[RL] Updates 114, num timesteps 233472, FPS 513, time 454.34 seconds rewards: 502.19579793895736 2489.5261858954464 std: 0.3064049442452827 0.3033630540014449 tensor([0.2000, 0.8000])
[RL] Updates 115, num timesteps 235520, FPS 513, time 458.42 seconds rewards: 502.30389246937455 2489.868050629747 std: 0.34299815644703036 0.2821833927514502 tensor([0.2000, 0.8000])
[RL] Updates 116, num timesteps 237568, FPS 513, time 462.47 seconds rewards: 502.3901097738138 2490.1357351560764 std: 0.422835497963004 0.251616892607568 tensor([0.2000, 0.8000])
[RL] Updates 117, num timesteps 239616, FPS 513, time 466.45 seconds rewards: 502.2702094690177 2490.105680126958 std: 0.42636750208162544 0.32200145341453984 tensor([0.2000, 0.8000])
[RL] Updates 118, num timesteps 241664, FPS 513, time 470.44 seconds rewards: 502.51814179110306 2490.3670298825614 std: 0.13687667674871715 0.2091384327105088 tensor([0.2000, 0.8000])
[RL] Updates 119, num timesteps 243712, FPS 513, time 474.43 seconds rewards: 502.6592770266567 2490.387481408882 std: 0.30266820612615086 0.1686788453706101 tensor([0.2000, 0.8000])
[RL] Updates 120, num timesteps 245760, FPS 513, time 478.36 seconds rewards: 502.83927436910034 2490.03139309993 std: 0.4161543085956934 0.2718158559076563 tensor([0.2000, 0.8000])
[RL] Updates 121, num timesteps 247808, FPS 513, time 482.39 seconds rewards: 502.8904515017151 2490.347545565924 std: 0.406138739170686 0.25902680461411187 tensor([0.2000, 0.8000])
[RL] Updates 122, num timesteps 249856, FPS 513, time 486.35 seconds rewards: 502.1183530431825 2491.0768183586356 std: 0.25694252781542043 0.22705792155687185 tensor([0.2000, 0.8000])
[RL] Updates 123, num timesteps 251904, FPS 513, time 490.37 seconds rewards: 502.4442129121473 2490.9397081927636 std: 0.30129997863390795 0.2695714862249974 tensor([0.2000, 0.8000])
[RL] Updates 124, num timesteps 253952, FPS 513, time 494.36 seconds rewards: 502.1217015651847 2491.155577374361 std: 0.34450481892752194 0.2846006307443768 tensor([0.2000, 0.8000])
[RL] Updates 125, num timesteps 256000, FPS 513, time 498.30 seconds rewards: 501.8260739337003 2491.2874699144695 std: 0.5097608025956234 0.22102982803983365 tensor([0.2000, 0.8000])
[RL] Updates 126, num timesteps 258048, FPS 513, time 502.30 seconds rewards: 502.14497392157625 2491.3275175202753 std: 0.32676106224391976 0.3648956840628536 tensor([0.2000, 0.8000])
[RL] Updates 127, num timesteps 260096, FPS 513, time 506.31 seconds rewards: 502.54942238085175 2490.9838125772644 std: 0.30504215069829704 0.32110851338032365 tensor([0.2000, 0.8000])
[RL] Updates 128, num timesteps 262144, FPS 513, time 510.23 seconds rewards: 502.1708719036659 2491.108143112039 std: 0.20538428059049463 0.20636816508237255 tensor([0.2000, 0.8000])
[RL] Updates 129, num timesteps 264192, FPS 513, time 514.23 seconds rewards: 502.06066629340177 2491.1390848060178 std: 0.5001629637092571 0.29615990355879473 tensor([0.2000, 0.8000])
[RL] Updates 130, num timesteps 266240, FPS 513, time 518.17 seconds rewards: 502.3012883709301 2491.185061563375 std: 0.2653214642274592 0.35722526003010824 tensor([0.2000, 0.8000])
[RL] Updates 131, num timesteps 268288, FPS 513, time 522.16 seconds rewards: 502.15216278573206 2491.345184695774 std: 0.21473008708367552 0.31397172314948407 tensor([0.2000, 0.8000])
[RL] Updates 132, num timesteps 270336, FPS 513, time 526.15 seconds rewards: 374.9407059727183 2095.2671859749103 std: 157.70308094860766 506.3894694476259 tensor([0.2000, 0.8000])
[RL] Updates 133, num timesteps 272384, FPS 513, time 530.11 seconds rewards: 435.00997187423536 2277.9804722537983 std: 132.72527216367217 426.93552588552717 tensor([0.2000, 0.8000])
[RL] Updates 134, num timesteps 274432, FPS 513, time 534.11 seconds rewards: 318.105671297531 1932.323470463945 std: 154.0029460133163 495.1906457420563 tensor([0.2000, 0.8000])
[RL] Updates 135, num timesteps 276480, FPS 513, time 538.12 seconds rewards: 314.12580663256045 1911.3345018247273 std:  std: 4.2782743411271955 5.723660582778152 tensor([0.6000, 0.4000])
[RL] Updates 92, num timesteps 188416, FPS 518, time 363.29 seconds rewards: 559.0849786189706 2417.0877645059327 std: 6.750441767169874 9.515455177154148 tensor([0.6000, 0.4000])
[RL] Updates 93, num timesteps 190464, FPS 518, time 367.24 seconds rewards: 562.4808056921262 2419.2990117607205 std: 5.8167493720258605 4.873623214716571 tensor([0.6000, 0.4000])
[RL] Updates 94, num timesteps 192512, FPS 518, time 371.14 seconds rewards: 563.0275916271603 2419.3688877083055 std: 6.015423763653829 3.7590994846571775 tensor([0.6000, 0.4000])
[RL] Updates 95, num timesteps 194560, FPS 518, time 375.00 seconds rewards: 563.0658496403452 2423.703919933488 std: 6.389943253781676 2.7450202829271806 tensor([0.6000, 0.4000])
[RL] Updates 96, num timesteps 196608, FPS 518, time 378.95 seconds rewards: 562.5372317312901 2419.070797342065 std: 6.715331343460986 4.563441009084566 tensor([0.6000, 0.4000])
[RL] Updates 97, num timesteps 198656, FPS 518, time 382.88 seconds rewards: 564.197750455912 2422.302208654143 std: 4.589952561316414 4.141547869338857 tensor([0.6000, 0.4000])
[RL] Updates 98, num timesteps 200704, FPS 518, time 386.75 seconds rewards: 564.7184757048423 2423.839061147576 std: 5.3270455093964 4.128752093406996 tensor([0.6000, 0.4000])
[RL] Updates 99, num timesteps 202752, FPS 518, time 390.70 seconds rewards: 565.3733266036874 2423.0783288030475 std: 7.650980243096586 3.949220761896115 tensor([0.6000, 0.4000])
[RL] Updates 100, num timesteps 204800, FPS 518, time 394.61 seconds rewards: 567.5639904277475 2423.4485229928223 std: 7.6517091229674365 4.179764531094883 tensor([0.6000, 0.4000])
[RL] Updates 101, num timesteps 206848, FPS 519, time 398.52 seconds rewards: 567.9340966168102 2424.5225064126325 std: 6.081249623349925 6.0549209670135085 tensor([0.6000, 0.4000])
[RL] Updates 102, num timesteps 208896, FPS 519, time 402.45 seconds rewards: 571.8053131537373 2420.8404271979325 std: 4.734859824270293 3.94300000291278 tensor([0.6000, 0.4000])
[RL] Updates 103, num timesteps 210944, FPS 519, time 406.36 seconds rewards: 572.0128113686009 2422.0503991265587 std: 8.033110842459477 5.0131530342989885 tensor([0.6000, 0.4000])
[RL] Updates 104, num timesteps 212992, FPS 519, time 410.31 seconds rewards: 572.904310086117 2421.2997894417103 std: 7.291549613402909 9.299043279302158 tensor([0.6000, 0.4000])
[RL] Updates 105, num timesteps 215040, FPS 519, time 414.23 seconds rewards: 570.692222015536 2423.399155025526 std: 9.642516338596154 6.416952766586339 tensor([0.6000, 0.4000])
[RL] Updates 106, num timesteps 217088, FPS 519, time 418.14 seconds rewards: 576.7432156855601 2420.1738765309788 std: 6.606907926944914 10.223635040562968 tensor([0.6000, 0.4000])
[RL] Updates 107, num timesteps 219136, FPS 519, time 422.10 seconds rewards: 570.8338163004275 2424.7116750909313 std: 9.052970105267605 6.116267305639463 tensor([0.6000, 0.4000])
[RL] Updates 108, num timesteps 221184, FPS 519, time 426.08 seconds rewards: 577.1481452070378 2420.81710786993 std: 5.199831705271268 4.739811361894549 tensor([0.6000, 0.4000])
[RL] Updates 109, num timesteps 223232, FPS 519, time 430.02 seconds rewards: 578.0545462022792 2420.2737549892545 std: 9.96637200675614 8.38353466477957 tensor([0.6000, 0.4000])
[RL] Updates 110, num timesteps 225280, FPS 519, time 433.96 seconds rewards: 568.9782617871493 2378.549341335164 std: 38.48952120140876 113.02839735605343 tensor([0.6000, 0.4000])
[RL] Updates 111, num timesteps 227328, FPS 519, time 437.89 seconds rewards: 580.1019661257052 2418.1639312813495 std: 9.991018857765626 7.437458859866359 tensor([0.6000, 0.4000])
[RL] Updates 112, num timesteps 229376, FPS 519, time 441.85 seconds rewards: 580.6648149037699 2417.988261305934 std: 10.142350112236693 10.568702619466803 tensor([0.6000, 0.4000])
[RL] Updates 113, num timesteps 231424, FPS 519, time 445.86 seconds rewards: 576.2108480317821 2424.1809744788925 std: 4.612065665458591 3.8927580642285555 tensor([0.6000, 0.4000])
[RL] Updates 114, num timesteps 233472, FPS 519, time 449.81 seconds rewards: 576.2775498199941 2423.828867185999 std: 4.741055509442701 4.179788209062111 tensor([0.6000, 0.4000])
[RL] Updates 115, num timesteps 235520, FPS 518, time 453.83 seconds rewards: 576.2590272442048 2424.5686950511695 std: 5.697428410087401 4.3818815904705 tensor([0.6000, 0.4000])
[RL] Updates 116, num timesteps 237568, FPS 518, time 457.82 seconds rewards: 580.3477027745332 2422.833156178752 std: 4.778544194530138 4.265084516316001 tensor([0.6000, 0.4000])
[RL] Updates 117, num timesteps 239616, FPS 518, time 461.73 seconds rewards: 574.4656582158761 2426.60116426726 std: 7.917308782464278 4.869940486139482 tensor([0.6000, 0.4000])
[RL] Updates 118, num timesteps 241664, FPS 518, time 465.67 seconds rewards: 577.317525794905 2426.804631365544 std: 8.074700390078704 5.350908626667379 tensor([0.6000, 0.4000])
[RL] Updates 119, num timesteps 243712, FPS 518, time 469.62 seconds rewards: 580.5724694313251 2423.468360993029 std: 10.577171153770175 8.929709678506038 tensor([0.6000, 0.4000])
[RL] Updates 120, num timesteps 245760, FPS 519, time 473.51 seconds rewards: 574.1390195226023 2428.0733622434877 std: 12.948122050644463 9.015708035935166 tensor([0.6000, 0.4000])
[RL] Updates 121, num timesteps 247808, FPS 518, time 477.47 seconds rewards: 573.3620784389066 2427.769511583203 std: 9.474246090832851 5.223831444156208 tensor([0.6000, 0.4000])
[RL] Updates 122, num timesteps 249856, FPS 519, time 481.34 seconds rewards: 573.675209835571 2427.7964751744553 std: 7.46884908865932 4.3877066258425375 tensor([0.6000, 0.4000])
[RL] Updates 123, num timesteps 251904, FPS 519, time 485.25 seconds rewards: 581.9037834109341 2420.336741937852 std: 8.55266354345379 8.146916368291425 tensor([0.6000, 0.4000])
[RL] Updates 124, num timesteps 253952, FPS 519, time 489.20 seconds rewards: 587.6632818755633 2416.1870085381825 std: 11.88332299962888 9.12938119305769 tensor([0.6000, 0.4000])
[RL] Updates 125, num timesteps 256000, FPS 519, time 493.07 seconds rewards: 577.5981923978794 2424.4378474535342 std: 13.941309508173184 10.61852056285294 tensor([0.6000, 0.4000])
[RL] Updates 126, num timesteps 258048, FPS 519, time 497.02 seconds rewards: 583.474684905687 2421.212430886405 std: 12.22592886628887 8.17122072479599 tensor([0.6000, 0.4000])
[RL] Updates 127, num timesteps 260096, FPS 519, time 500.96 seconds rewards: 585.0102086505401 2419.8479791452282 std: 11.619878347719059 9.214088807279033 tensor([0.6000, 0.4000])
[RL] Updates 128, num timesteps 262144, FPS 519, time 504.83 seconds rewards: 590.7467574009514 2416.711743047029 std: 8.680090101820033 7.629131167445819 tensor([0.6000, 0.4000])
[RL] Updates 129, num timesteps 264192, FPS 519, time 508.81 seconds rewards: 594.967326934418 2411.733229594007 std: 12.632048150023973 11.491224517110606 tensor([0.6000, 0.4000])
[RL] Updates 130, num timesteps 266240, FPS 519, time 512.68 seconds rewards: 576.4886936343403 2425.971607197407 std: 11.463016340835065 8.011747284533651 tensor([0.6000, 0.4000])
[RL] Updates 131, num timesteps 268288, FPS 519, time 516.67 seconds rewards: 581.923214982292 2419.891505697101 std: 16.94418668122369 14.898792102279625 tensor([0.6000, 0.4000])
[RL] Updates 132, num timesteps 270336, FPS 519, time 520.61 seconds rewards: 587.2800905091372 2414.7676143670674 std: 13.031273179120928 12.765036998060632 tensor([0.6000, 0.4000])
[RL] Updates 133, num timesteps 272384, FPS 519, time 524.47 seconds rewards: 595.0756475463833 2412.5307815780025 std: 4.437030256777404 5.411481152397851 tensor([0.6000, 0.4000])
[RL] Updates 134, num timesteps 274432, FPS 519, time 528.44 seconds rewards: 584.2852373981684 2419.757992195498 std: 13.775833384048404 10.182578835965284 tensor([0.6000, 0.4000])
[RL] Updates 135, num timesteps 276480, FPS 519, time 532.38 seconds rewards: 588.6392479801897 2415.3686044718106 std: 12.21364083438697 10.983241288154142 tensor([0.6000, 0.4000])
[RL] Updates 136, num timesteps 278528, FPS 519, time 536.29 seconds rewards: 592.3684248564025 2414.390265591971 std: 7.57770474081032 5.362340421271622 tensor([0.6000, 0.4000])
[RL] Updates 95, num timesteps 194560, FPS 516, time 377.04 seconds rewards: 499.27423747001785 2481.915682045785 std: 0.17125313899640607 0.2535168885206771 tensor([0., 1.])
[RL] Updates 96, num timesteps 196608, FPS 515, time 381.05 seconds rewards: 499.40274905013837 2482.4262338630665 std: 0.2240431088636001 0.191386662844529 tensor([0., 1.])
[RL] Updates 97, num timesteps 198656, FPS 515, time 385.01 seconds rewards: 499.2372877590648 2482.5742246371688 std: 0.2698952307371709 0.2614560825700267 tensor([0., 1.])
[RL] Updates 98, num timesteps 200704, FPS 516, time 388.92 seconds rewards: 499.0852746732743 2483.0058403457497 std: 0.31137447519864764 0.4660584700720385 tensor([0., 1.])
[RL] Updates 99, num timesteps 202752, FPS 515, time 392.94 seconds rewards: 499.12131128940865 2483.651826173509 std: 0.21424462187377183 0.46254635187393245 tensor([0., 1.])
[RL] Updates 100, num timesteps 204800, FPS 515, time 396.91 seconds rewards: 498.83626061495596 2483.924098516159 std: 0.2413726336161459 0.4457220461561659 tensor([0., 1.])
[RL] Updates 101, num timesteps 206848, FPS 516, time 400.82 seconds rewards: 498.5573921040692 2484.0992347807596 std: 0.10380372388449673 0.32875289844889494 tensor([0., 1.])
[RL] Updates 102, num timesteps 208896, FPS 516, time 404.82 seconds rewards: 498.1944326330742 2484.722383159729 std: 0.13832870064359695 0.30162427416993043 tensor([0., 1.])
[RL] Updates 103, num timesteps 210944, FPS 516, time 408.74 seconds rewards: 498.21889412559847 2485.236014991778 std: 0.20557687881095352 0.2152850978706338 tensor([0., 1.])
[RL] Updates 104, num timesteps 212992, FPS 516, time 412.69 seconds rewards: 498.18207883282867 2485.5428385237174 std: 0.16455170659008644 0.31689429213869613 tensor([0., 1.])
[RL] Updates 105, num timesteps 215040, FPS 516, time 416.68 seconds rewards: 498.09569112702786 2485.690175366936 std: 0.15477750910922958 0.3911066494861219 tensor([0., 1.])
[RL] Updates 106, num timesteps 217088, FPS 516, time 420.64 seconds rewards: 497.81849178852553 2486.1000887922933 std: 0.17921768097208665 0.246038068501234 tensor([0., 1.])
[RL] Updates 107, num timesteps 219136, FPS 516, time 424.63 seconds rewards: 497.8238742800516 2486.5372036719414 std: 0.23545373084258445 0.36925475462424884 tensor([0., 1.])
[RL] Updates 108, num timesteps 221184, FPS 515, time 428.65 seconds rewards: 497.5839505813125 2486.919168632219 std: 0.1308986302970997 0.23763330236618407 tensor([0., 1.])
[RL] Updates 109, num timesteps 223232, FPS 516, time 432.60 seconds rewards: 497.49471259331386 2486.964298708986 std: 0.21604088960247247 0.3142561144331077 tensor([0., 1.])
[RL] Updates 110, num timesteps 225280, FPS 515, time 436.64 seconds rewards: 497.0664514106985 2487.3876264382343 std: 0.14455618269351223 0.30955085555866396 tensor([0., 1.])
[RL] Updates 111, num timesteps 227328, FPS 515, time 440.64 seconds rewards: 496.60246791254724 2486.9766808483037 std: 0.1369203967344344 0.37751672456575597 tensor([0., 1.])
[RL] Updates 112, num timesteps 229376, FPS 515, time 444.59 seconds rewards: 496.37132480326636 2487.2312837144846 std: 0.18897590783088103 0.28803269515755486 tensor([0., 1.])
[RL] Updates 113, num timesteps 231424, FPS 515, time 448.64 seconds rewards: 496.4289913765435 2487.548530193236 std: 0.10416248556228672 0.3414047109362619 tensor([0., 1.])
[RL] Updates 114, num timesteps 233472, FPS 515, time 452.59 seconds rewards: 496.27530469286665 2487.844416562822 std: 0.10345844822404711 0.22423669646027508 tensor([0., 1.])
[RL] Updates 115, num timesteps 235520, FPS 515, time 456.61 seconds rewards: 496.100838558972 2488.0930706774348 std: 0.18310082042711168 0.32321631040190213 tensor([0., 1.])
[RL] Updates 116, num timesteps 237568, FPS 515, time 460.60 seconds rewards: 496.22271005229766 2487.985400813288 std: 0.22640406660249554 0.4700556683886999 tensor([0., 1.])
[RL] Updates 117, num timesteps 239616, FPS 515, time 464.52 seconds rewards: 496.1503316738821 2488.2028740114747 std: 0.19908581275264123 0.254334816170905 tensor([0., 1.])
[RL] Updates 118, num timesteps 241664, FPS 515, time 468.47 seconds rewards: 496.3264258276483 2488.7065849456058 std: 0.14196920927369044 0.31783946600673973 tensor([0., 1.])
[RL] Updates 119, num timesteps 243712, FPS 515, time 472.44 seconds rewards: 496.36713108408685 2488.7281038939664 std: 0.17436671515939553 0.30790623449291254 tensor([0., 1.])
[RL] Updates 120, num timesteps 245760, FPS 515, time 476.38 seconds rewards: 496.27236076023985 2488.8553549576236 std: 0.09513961084887404 0.35632478720746974 tensor([0., 1.])
[RL] Updates 121, num timesteps 247808, FPS 515, time 480.31 seconds rewards: 496.2191334109167 2489.058536859463 std: 0.15454642228569115 0.32681909529139197 tensor([0., 1.])
[RL] Updates 122, num timesteps 249856, FPS 516, time 484.22 seconds rewards: 496.25661307713415 2489.3431521877487 std: 0.14191328270057033 0.25254469482443614 tensor([0., 1.])
[RL] Updates 123, num timesteps 251904, FPS 516, time 488.18 seconds rewards: 496.2230320327732 2489.363521772635 std: 0.14507016292256164 0.3004370016853796 tensor([0., 1.])
[RL] Updates 124, num timesteps 253952, FPS 516, time 492.15 seconds rewards: 495.8795465999855 2489.290977433528 std: 0.11744752679143237 0.2347677087591817 tensor([0., 1.])
[RL] Updates 125, num timesteps 256000, FPS 516, time 496.05 seconds rewards: 496.0595417643086 2489.929187386272 std: 0.19042983128806648 0.2522858569134252 tensor([0., 1.])
[RL] Updates 126, num timesteps 258048, FPS 516, time 500.02 seconds rewards: 495.98837397495737 2489.8461457619205 std: 0.1537011545795602 0.281611124078361 tensor([0., 1.])
[RL] Updates 127, num timesteps 260096, FPS 516, time 503.97 seconds rewards: 495.89083997931857 2489.609482570787 std: 0.16976677068674897 0.3669954342842976 tensor([0., 1.])
[RL] Updates 128, num timesteps 262144, FPS 516, time 507.88 seconds rewards: 495.81458325413723 2489.641155041671 std: 0.1538294271854913 0.2109349975561848 tensor([0., 1.])
[RL] Updates 129, num timesteps 264192, FPS 516, time 511.86 seconds rewards: 495.6826810355099 2489.9714710586973 std: 0.14086882591153663 0.3081775525624087 tensor([0., 1.])
[RL] Updates 130, num timesteps 266240, FPS 516, time 515.75 seconds rewards: 495.56417355960303 2489.471587653407 std: 0.14620944706564099 0.3233575624221441 tensor([0., 1.])
[RL] Updates 131, num timesteps 268288, FPS 516, time 519.69 seconds rewards: 495.4501269121491 2489.2296353761744 std: 0.10540477753104974 0.3008124621697513 tensor([0., 1.])
[RL] Updates 132, num timesteps 270336, FPS 516, time 523.61 seconds rewards: 495.6590814414345 2489.5492119263613 std: 0.15985774484664234 0.18609478064163626 tensor([0., 1.])
[RL] Updates 133, num timesteps 272384, FPS 516, time 527.50 seconds rewards: 495.5095220808278 2489.628201682347 std: 0.15347598428431414 0.1540460534125955 tensor([0., 1.])
[RL] Updates 134, num timesteps 274432, FPS 516, time 531.42 seconds rewards: 495.5455601236714 2489.7104439755967 std: 0.16650054467106745 0.31377802349761863 tensor([0., 1.])
[RL] Updates 135, num timesteps 276480, FPS 516, time 535.34 seconds rewards: 495.28152014742557 2489.624753115306 std: 0.11637200965412943 0.24479445119125173 tensor([0., 1.])
[RL] Updates 136, num timesteps 278528, FPS 516, time 539.21 seconds rewards: 494.9760236639735 2489.6377934258 std: 0.19075655327696922 0.2952262801484507 tensor([0., 1.])
[RL] Updates 137, num timesteps 280576, FPS 516, time 543.18 seconds rewards: 495.0659739870707 2489.7977331394723 std: 0.18368418476086543 0.14624077610428393 tensor([0., 1.])
[RL] Updates 138, num timesteps 282624, FPS 516, time 547.15 seconds rewards: 494.9842175611725 2489.7796347011667 std: 0.18367879768899428 0.1981244248656136 tensor([0., 1.])
[RL] Updates 139, num timesteps 284672, FPS 516, time 551.02 seconds rewards: 494.97026346871473 2489.652774385838 std: 0.21664716018627309 0.24614481082643044 tensor([0., 1.])
[RL] Updates 140, num timesteps 286720, FPS 516, time 554.96 seconds rewards: 494.8457535115758 2489.806202132203 std: 0.10984574231507678 0.20707188612403155 tensor([0., 1.])
[RL] Updates 141, num timesteps 288768, FPS 516, time 558.85 seconds rewards: [RL] Updates 96, num timesteps 196608, FPS 520, time 377.84 seconds rewards: 1202.0599312783797 608.7434062565344 std: 193.96793757339876 119.00132251836511 tensor([1., 0.])
[RL] Updates 97, num timesteps 198656, FPS 520, time 381.78 seconds rewards: 1305.931981682094 663.694082139008 std: 95.55869540953431 71.57098485425794 tensor([1., 0.])
[RL] Updates 98, num timesteps 200704, FPS 520, time 385.64 seconds rewards: 1335.7702287007357 682.5596272700802 std: 73.98306284519714 76.48464587348116 tensor([1., 0.])
[RL] Updates 99, num timesteps 202752, FPS 520, time 389.55 seconds rewards: 1276.4760685384745 669.0759472336754 std: 111.28911604671478 77.08827183815248 tensor([1., 0.])
[RL] Updates 100, num timesteps 204800, FPS 520, time 393.48 seconds rewards: 1282.2028543973263 643.9520720705598 std: 196.38030519425286 122.74151651110309 tensor([1., 0.])
[RL] Updates 101, num timesteps 206848, FPS 520, time 397.33 seconds rewards: 1360.0034786155898 687.8444518167773 std: 51.315652897664485 26.628777627998183 tensor([1., 0.])
[RL] Updates 102, num timesteps 208896, FPS 520, time 401.26 seconds rewards: 1308.391891787323 671.3055880081571 std: 158.35751573912472 89.93454092961582 tensor([1., 0.])
[RL] Updates 103, num timesteps 210944, FPS 520, time 405.12 seconds rewards: 1332.8759390346584 626.7145183046589 std: 190.9813295339128 105.47625728070459 tensor([1., 0.])
[RL] Updates 104, num timesteps 212992, FPS 520, time 409.04 seconds rewards: 1310.8581352264348 637.218908383914 std: 217.97224010246887 134.40302156286057 tensor([1., 0.])
[RL] Updates 105, num timesteps 215040, FPS 520, time 412.94 seconds rewards: 1309.6796076698167 666.2559394329053 std: 222.43026851736028 89.97053367706799 tensor([1., 0.])
[RL] Updates 106, num timesteps 217088, FPS 520, time 416.79 seconds rewards: 1328.8427922629564 652.737961974025 std: 119.81584838588054 54.89271715161001 tensor([1., 0.])
[RL] Updates 107, num timesteps 219136, FPS 520, time 420.76 seconds rewards: 1393.4561703343747 648.9774234155732 std: 58.88989573697837 43.496905994240834 tensor([1., 0.])
[RL] Updates 108, num timesteps 221184, FPS 520, time 424.72 seconds rewards: 1393.3722251839479 676.8885595548422 std: 35.06019283899589 28.20096956138305 tensor([1., 0.])
[RL] Updates 109, num timesteps 223232, FPS 520, time 428.68 seconds rewards: 1394.384848182169 637.6492517818085 std: 80.81213614449359 70.54156285375798 tensor([1., 0.])
[RL] Updates 110, num timesteps 225280, FPS 520, time 432.68 seconds rewards: 1368.5935011672043 601.0340578614021 std: 232.84492640733302 104.63463319752262 tensor([1., 0.])
[RL] Updates 111, num timesteps 227328, FPS 520, time 436.57 seconds rewards: 1382.673967094395 603.8071954352589 std: 239.96792595802444 85.28479110406028 tensor([1., 0.])
[RL] Updates 112, num timesteps 229376, FPS 520, time 440.51 seconds rewards: 1405.7793276154382 623.9503574020916 std: 132.45159761977234 91.55862545746183 tensor([1., 0.])
[RL] Updates 113, num timesteps 231424, FPS 520, time 444.46 seconds rewards: 1472.4308189248836 655.3675703591948 std: 27.860030606958706 23.546169214178207 tensor([1., 0.])
[RL] Updates 114, num timesteps 233472, FPS 520, time 448.34 seconds rewards: 1441.4254684590355 612.9547777742391 std: 121.45755043561795 68.67059656689257 tensor([1., 0.])
[RL] Updates 115, num timesteps 235520, FPS 520, time 452.29 seconds rewards: 1337.9826000235469 581.6107869823737 std: 369.3756737111647 159.2133446588928 tensor([1., 0.])
