-0.661043,-228.357507,-75.166767,-23.928246
-43.802036,21.652232,-9.097536,0.000000
-0.981220,-307.761722,-81.617677,-17.188863
-10.208725,45.215292,-46.189571,-30.019924
-52.145121,48.808575,-1.926048,-0.694805
-0.559838,-280.434348,-79.456411,-19.659312
2.451148,66.796908,-47.970350,-47.513503
-44.244602,24.754477,-8.289720,0.000000
-0.313879,-276.436796,-79.012018,-20.198131
1.146667,63.985874,-52.999046,-39.636919
-2.373567,66.135380,-45.670671,-46.253206
1.176711,67.284539,-47.702477,-47.958810
-46.431414,31.887128,-6.673365,0.000000
-1.753100,67.330612,-46.973386,-46.368358
-0.507506,-270.793782,-78.748053,-20.410375
-1.106147,-298.286556,-80.911654,-17.796146
-1.318150,66.295239,-45.902295,-44.543784
-0.754858,-284.871782,-79.295626,-19.671123
-47.275946,31.384277,-5.983188,0.000000
-3.805714,-299.480837,-78.407716,-17.751242
-51.999649,51.398596,-4.696987,-0.828075
-0.460871,-269.289110,-78.187605,-20.957792
-0.000051,66.994406,-45.925530,-44.128019
-46.703690,31.040207,-6.243179,0.000000
-49.229614,36.935007,-4.000502,0.000000
-7.712879,-338.393535,-71.944966,-19.106694
1.728355,67.321817,-47.959346,-47.845938
-44.128963,24.759480,-8.498647,0.000000
-51.453243,44.895951,-1.407828,0.000000
-51.508046,46.482184,-4.482465,-1.522970
-0.984461,-303.585242,-81.435165,-17.386989
-0.627781,-267.661560,-78.494060,-20.581294
-45.691269,30.684209,-7.179383,0.000000
-51.856378,18.410502,0.000000,-39.741407
-1.051200,-302.837578,-81.214723,-17.545089
-0.573925,-266.302935,-78.397297,-20.701998
2.266903,69.538031,-50.153423,-44.876984
0.374640,65.927916,-46.965146,-48.313009
-4.254809,-307.141226,-77.373696,-16.804288
-51.952115,49.881165,-5.027990,-0.765246
-5.513009,-338.708052,-77.257194,-16.805211
-44.073324,23.727409,-8.356947,0.000000
-0.969997,-305.903104,-81.444340,-17.396265
-50.758260,2.492852,0.000000,-49.749321
-50.446197,47.763997,-6.109604,-2.003898
-50.872756,0.097276,0.000000,-49.635971
-3.322643,-298.494838,-78.854933,-17.782589
-51.131637,-0.186633,0.000000,-49.322718
-51.906867,21.010911,0.000000,-37.962214
1.880750,69.430233,-50.619453,-44.767415
-0.946690,-276.747239,-78.555608,-20.310054
-0.643112,-275.839431,-79.233290,-19.785976
-0.452298,-278.321256,-79.242371,-19.894094
2.688949,69.229223,-50.396471,-44.538069
-3.748169,65.714902,-45.399338,-46.167082
