76.833930,480.249720,42.556624
392.538099,85.248292,50.951097
118.671775,512.778536,34.994059
108.440092,516.053471,35.189678
101.852458,97.011722,98.756036
500.494811,102.754417,42.000754
87.934452,356.290300,52.864825
103.317076,402.574621,52.161694
108.869405,230.232809,73.502684
364.409257,130.178840,55.617928
107.749582,252.560303,70.061881
227.888545,97.704626,76.007678
253.635190,94.883790,70.607197
242.778456,100.194281,73.479539
416.787923,118.837890,48.059673
353.454241,120.411086,58.059833
244.343605,102.313200,71.691559
216.181123,100.628656,77.397592
98.173337,223.590659,74.494771
108.178005,297.399406,63.188913
326.727536,104.447673,61.555853
97.274544,217.015267,74.857678
308.410793,104.853954,65.930842
232.762489,96.974358,73.681052
96.262839,305.656178,62.215292
102.967207,167.201543,80.376769
366.504556,120.962707,57.395872
97.063953,327.912543,59.245518
103.664557,200.164686,76.824268
349.720800,120.773670,58.461261
322.098701,91.693573,64.235004
164.329778,99.421551,84.365334
101.411380,310.924721,60.440060
405.688735,103.577612,48.749853
380.423419,113.388984,51.700153
179.204960,104.151117,82.866743
391.958755,100.807937,51.627794
312.797535,102.838873,64.369234
88.385069,115.397946,90.731190
101.906139,338.238851,58.861551
295.447115,99.781093,67.002394
427.011330,110.897006,47.876464
102.937141,321.259515,59.066393
338.876255,114.686798,58.887979
105.059262,283.883293,63.550325
476.382368,132.875533,40.513425
111.161356,89.735853,90.084859
111.670716,213.670937,76.752317
369.242640,96.566178,53.498224
375.724871,96.847244,51.749828
163.512406,102.932212,83.881344
100.446172,274.498794,64.116913
95.951828,192.825859,78.339618
447.709249,116.865473,45.845571
109.833704,407.026055,50.772210
153.017436,96.318093,84.586627
188.443012,104.480910,82.382873
96.196238,345.026232,54.806591
117.659762,462.162442,43.570358
107.913125,341.567486,55.275683
78.886532,346.999058,54.212980
142.259999,105.535907,85.728488
83.038687,354.583045,53.879083
112.533847,146.370211,80.858219
194.343429,102.826888,81.562771
451.584891,122.435585,45.239942
212.953278,100.690213,78.043397
438.234316,121.529680,46.666736
480.460171,129.503698,41.230203
117.584782,262.103427,65.345553
98.267422,171.007545,80.460525
442.326635,118.197532,45.423164
105.937067,157.360892,80.482560
105.587615,152.733590,82.634775
114.146010,454.353741,44.586347
133.830035,501.642105,35.669635
333.315575,95.529011,60.617426
94.345216,181.932728,79.571350
108.519903,290.063994,62.482650
99.318885,137.876088,84.654772
112.289351,441.505764,46.307491
97.992460,287.861356,63.675033
128.396297,452.495979,39.400439
180.559851,102.332596,82.722984
98.094754,176.993963,80.831961
456.961212,129.744973,42.787400
209.302798,99.279930,78.592542
132.586325,500.721296,37.353103
244.875927,94.389743,73.640504
109.762541,93.141404,89.170620
149.828127,88.828740,86.418800
107.285476,207.258984,76.819569
105.972516,109.031806,92.682251
104.911348,291.644025,63.545493
99.338589,323.435864,60.069624
106.728419,139.218886,84.009333
81.953105,480.926683,42.309982
101.101378,188.282328,78.847510
96.524571,503.906534,39.184496
277.583391,114.252975,67.165336
