160.616870,309.820320
177.900876,309.662849
178.131123,308.013264
179.275751,306.670835
179.380895,305.421318
179.836459,304.835826
180.055235,304.372257
181.496314,304.096194
183.823742,302.429012
185.492650,301.532348
185.571484,297.941643
187.001636,296.348633
240.821974,202.537264
241.578617,201.461701
254.260852,201.243851
254.326296,200.519846
260.466759,200.400035
260.648948,200.013529
260.694683,199.943023
260.713204,199.811401
260.803980,199.712251
261.137348,199.644821
261.150419,199.089985
261.322440,198.856286
261.773527,198.822074
262.097081,198.604609
262.454736,196.555627
262.618158,196.533617
264.238919,170.127657
264.762200,169.840073
265.778795,169.732475
266.176625,169.314032
267.478374,168.679305
267.530444,168.395680
267.638606,168.310116
267.798696,168.281807
267.828128,167.916277
267.847458,167.781164
268.177021,167.726211
268.293744,166.801197
268.448164,165.698686
