0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
5.663134,5.650278,3.965803,0.888196,0.855423,3.032036
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
0.555790,4.070806,6.659193,2.391250,4.111350,2.567433
0.555790,4.070806,6.659193,2.391250,4.111350,2.567433
2.018651,0.614415,6.115754,0.702347,6.604476,2.114450
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
2.018651,0.614415,6.115754,0.702347,6.604476,2.114450
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
2.018651,0.614415,6.115754,0.702347,6.604476,2.114450
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
3.524828,7.235608,3.547223,2.585668,1.365912,2.127340
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
0.438178,5.031543,7.539488,2.172522,0.961602,1.562486
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
3.752452,0.595191,0.691058,8.622496,1.075158,0.148642
9.121560,1.416270,0.687359,1.948112,0.968296,0.155990
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.185795,2.228490,6.301772,2.703167,1.630533,5.979920
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
5.009512,0.222198,0.224872,1.189030,1.342435,7.875730
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
4.199611,0.823092,1.956279,4.479033,2.954229,6.285519
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
0.254343,3.370649,4.175691,0.560972,7.416223,2.502159
3.816630,6.819367,1.397794,3.634514,2.098451,3.130614
