94.793417,465.705998
119.013665,461.818498
129.073575,459.023094
156.929719,453.419744
162.571336,442.022665
171.232420,438.028423
176.609850,432.893963
181.560943,429.102596
190.420230,428.216310
191.171227,408.126662
192.718544,372.290907
201.495545,363.613134
202.806661,362.683920
213.239352,351.639173
213.252799,349.359874
214.498154,346.896730
231.979092,345.809402
264.212666,345.656403
274.616719,333.827045
292.071947,311.258840
294.628343,269.541538
301.084342,253.679132
305.360469,237.856590
342.995110,236.719795
350.759158,215.882874
359.627812,211.476306
361.751634,198.502261
363.147642,194.053093
409.670376,181.430773
410.063612,173.685743
432.590308,173.358919
433.441668,171.913443
434.963940,171.001623
439.057362,154.261907
446.798887,139.832323
457.594328,130.060037
460.988523,105.674369
475.186976,102.010247
476.211852,28.758992
