[96m 
------------------------------- Warm-up Stage ------------------------------- [0m
300 True 1
0 300
[RL] Updates 89, num timesteps 182272, FPS 539, time 337.74 seconds rewards: 861.9245078156616 1613.6560620795574 std: 65.27611550455363 108.58227818597041 tensor([0.2000, 0.8000])
[RL] Updates 90, num timesteps 184320, FPS 539, time 341.45 seconds rewards: 779.2112356197586 1409.2088840989504 std: 260.6838636280937 469.9200508604573 tensor([0.2000, 0.8000])
[RL] Updates 91, num timesteps 186368, FPS 539, time 345.20 seconds rewards: 869.7782985329188[RL] Updates 48, num timesteps 98304, FPS 538, time 182.53 seconds rewards: 1872.6736781518084 2498.00510701543 std: 179.93878878381182 342.4937116302492 tensor([0., 1.])
[RL] Updates 49, num timesteps 100352, FPS 538, time 186.22 seconds rewards: 1918.6791046201197 2536.1801543715014 std: 286.1878584186413 456.7646569532546 tensor([0., 1.])
[RL] Updates 50, num timesteps 102400, FPS 539, time 189.96 seconds rewards: 1676.7900345165358 2213.7514652874274 std: 474.59367626643007 751.5049887346777 tensor([0., 1.])
[RL] Updates 51, num timesteps 104448, FPS 539, time 193.69 seconds rewards: 1809.9702124866442 2623.4194665088226 std: 112.19243068989498 256.30944563255616 tensor([0., 1.])
[RL] Updates 52, num timesteps 106496, FPS 539, time 197.45 seconds rewards: 1554.5023771820488 2142.2210851932023 std: 588.9529304758623 965.3462467914482 tensor([0., 1.])
[RL] Updates 53, num timesteps 108544, FPS 539, time 201.22 seconds rewards: 1962.37406739621 2925.7404627935794 std: 153.03157030097756 360.77599483132684 tensor([0., 1.])
[RL] Updates 54, num timesteps 110592, FPS 539, time 204.91 seconds rewards: 1998.6947054625248 2975.788582407534 std: 72.65326814283901 164.7118213254025 tensor([0., 1.])
[RL] Updates 55, num timesteps 112640, FPS 539, time 208.65 seconds rewards: 1965.8211832981367 2809.3895287649875 std: 234.2400474100235 401.04426443199765 tensor([0., 1.])
[RL] Updates 56, num timesteps 114688, FPS 539, time 212.39 seconds rewards: 1898.0311126988884 2660.360736365378 std: 441.0569763168529 663.0385717477857 tensor([0., 1.])
[RL] Updates 57, num timesteps 116736, FPS 540, time 216.08 seconds rewards: 2061.689611615513 2902.8757143620596 std: 117.56123634880339 244.24871782029905 tensor([0., 1.])
[RL] Updates 58, num timesteps 118784, FPS 540, time 219.83 seconds rewards: 2053.0888061183136 2923.475828994295 std: 434.05592685499994 752.2092960039453 tensor([0., 1.])
[RL] Updates 59, num timesteps 120832, FPS 540, time 223.58 seconds rewards: 2191.5499999194203 3186.092811665369 std: 91.3851862693445 108.2963195505977 tensor([0., 1.])
[RL] Updates 60, num timesteps 122880, FPS 540, time 227.30 seconds rewards: 2044.8453739675635 2840.11551378853 std: 291.55701346111994 562.3634731604221 tensor([0., 1.])
[RL] Updates 61, num timesteps 124928, FPS 540, time 231.07 seconds rewards: 1885.4973841942895 2589.557535896924 std: 628.6118465007421 1057.5678769233814 tensor([0., 1.])
[RL] Updates 62, num timesteps 126976, FPS 540, time 234.76 seconds rewards: 2240.207983386811 3126.2322733606966 std: 212.40462174660132 399.35147731712823 tensor([0., 1.])
[RL] Updates 63, num timesteps 129024, FPS 540, time 238.50 seconds rewards: 2238.709915380365 3174.8830100259684 std: 122.97311666686664 151.28601148507886 tensor([0., 1.])
[RL] Updates 64, num timesteps 131072, FPS 541, time 242.22 seconds rewards: 2354.2010361979965 3363.955105862346 std: 151.17958338360359 132.17114886289713 tensor([0., 1.])
[RL] Updates 65, num timesteps 133120, FPS 541, time 245.97 seconds rewards: 2226.006877857039 3184.7591266098343 std: 60.71170623981187 177.55668699229076 tensor([0., 1.])
[RL] Updates 66, num timesteps 135168, FPS 541, time 249.68 seconds rewards: 2091.0966935066854 2819.4060321826864 std: 639.1436934458184 1037.9348357848235 tensor([0., 1.])
[RL] Updates 67, num timesteps 137216, FPS 541, time 253.41 seconds rewards: 2377.777591163317 3173.992214801765 std: 174.32188155174586 265.56162670913085 tensor([0., 1.])
[RL] Updates 68, num timesteps 139264, FPS 541, time 257.09 seconds rewards: 2220.416013919567 3009.6062168004387 std: 405.86281582057455 640.3950073252893 tensor([0., 1.])
[RL] Updates 69, num timesteps 141312, FPS 541, time 260.82 seconds rewards: 2177.661093482141 3016.475312445974 std: 346.7485269578003 597.7460643789108 tensor([0., 1.])
[RL] Updates 70, num timesteps 143360, FPS 541, time 264.58 seconds rewards: 2245.5103849897537 3062.751206188404 std: 292.2111453446627 552.622934039042 tensor([0., 1.])
[RL] Updates 71, num timesteps 145408, FPS 541, time 268.33 seconds rewards: 2453.5432281443163 3291.947180099933 std: 96.49345724540945 164.2114870982106 tensor([0., 1.])
[RL] Updates 72, num timesteps 147456, FPS 541, time 272.10 seconds rewards: 2475.8472184683387 3393.307945115054 std: 106.1293826593498 77.69928519157683 tensor([0., 1.])
[RL] Updates 73, num timesteps 149504, FPS 541, time 275.84 seconds rewards: 2502.028263135794 3403.566583073675 std: 94.92090339693479 102.97207159514436 tensor([0., 1.])
[RL] Updates 74, num timesteps 151552, FPS 542, time 279.53 seconds rewards: 2218.506046290729 2878.2639939787914 std: 621.3587127958741 940.373973268233 tensor([0., 1.])
[RL] Updates 75, num timesteps 153600, FPS 542, time 283.29 seconds rewards: 2537.3257613662267 3345.0430077443625 std: 59.84064641291966 160.3876704675198 tensor([0., 1.])
[RL] Updates 76, num timesteps 155648, FPS 542, time 286.97 seconds rewards: 2227.1723186737645 2777.1691489700966 std: 645.2706453316172 1020.7192063904383 tensor([0., 1.])
[RL] Updates 77, num timesteps 157696, FPS 542, time 290.73 seconds rewards: 2488.7065170746437 3174.6161774128072 std: 281.84886883483057 489.3316314877331 tensor([0., 1.])
[RL] Updates 78, num timesteps 159744, FPS 542, time 294.49 seconds rewards: 2558.48252954147 3246.0918376557393 std: 250.23821103880277 362.7925177046573 tensor([0., 1.])
[RL] Updates 79, num timesteps 161792, FPS 542, time 298.26 seconds rewards: 2609.832611712381 3294.9051689368453 std: 122.23841421740356 235.0561611478209 tensor([0., 1.])
[RL] Updates 80, num timesteps 163840, FPS 542, time 302.02 seconds rewards: 2619.8221881756526 3321.73461995834 std: 104.1392716812231 213.57984860873955 tensor([0., 1.])
[RL] Updates 81, num timesteps 165888, FPS 542, time 305.81 seconds rewards: 2596.185536369987 3308.9578235761446 std: 224.9704810467574 393.71659688511176 tensor([0., 1.])
[RL] Updates 82, num timesteps 167936, FPS 542, time 309.47 seconds rewards: 2670.702389067638 3427.333351870503 std: 72.0292364727516 71.93438193132663 tensor([0., 1.])
[RL] Updates 83, num timesteps 169984, FPS 542, time 313.23 seconds rewards: 2606.668949899412 3318.0213548083825 std: 209.77584059299858 363.1025153753319 tensor([0., 1.])
[RL] Updates 84, num timesteps 172032, FPS 542, time 316.93 seconds rewards: 2642.9326884120587 3512.0909518208355 std: 68.8028760471463 82.32135610810826 tensor([0., 1.])
[RL] Updates 85, num timesteps 174080, FPS 542, time 320.67 seconds rewards: 2643.575766064124 3519.0052379019407 std: 89.30246625524255 75.56217517048582 tensor([0., 1.])
[RL] Updates 86, num timesteps 176128, FPS 542, time 324.41 seconds rewards: 2405.8869223242273 3088.5623103213247 std: 574.353064835958 927.3761636150541 tensor([0., 1.])
[RL] Updates 87, num timesteps 178176, FPS 543, time 328.10 seconds rewards: 2665.813379591575 3532.1815790853666 std: 46.02178660010047 104.18069014014671 tensor([0., 1.])
[RL] Updates 88, num timesteps 180224, FPS 543, time 331.88 seconds rewards: 2579.584499035679 3400.5567200876853 std: 79.25977719053401 248.91131529829372 tensor([0., 1.])
[RL] Updates 89, num timesteps 182272, FPS 543, time 335.64 seconds rewards: 2589.0393745417377 3516.6711820151445 std: 78.4968207555198 67.04802676506657 tensor([0., 1.])
[RL] Updates 90, num timesteps 184320, FPS 543, time 339.31 seconds rewards: 2470.919985079597 3457.8124687655536 std: 34.60828038589584 101.9461633452487 tensor([0., 1.])
[RL] Updates 91, num timesteps 186368, FPS 543, time 343.07 seconds rewards: 2491.693219483779 3463.864249560532 std: 71.55985438590788 136.72805750959657 tensor([0., 1.])
[RL] Updates 92, num timesteps 188416, FPS 543, time 346.82 seconds rewards: 2496.805204411715 3499.5034422035033 std: 56.7003097298813 74.06911888810657 tensor([0., 1.])
[RL] Updates 93, num timesteps 190464, FPS 543, time 350.50 seconds rewards: 2518.6586705402337 3496.8311419961015 std: 98.32821650066114 125.11281823430231 tensor([0., 1.])
[RL] Updates 94, num timesteps 192512, FPS 543, time 354.26 seconds rewards: 2537.009656735978 3561.2654379024034 std: 103.89569493820582 100.7896338413798 tensor([0., 1.])
[RL] Updates 95, num timesteps 194560, FPS 543, time 357.96 seconds rewards: [RL] Updates 48, num timesteps 98304, FPS 536, time 183.20 seconds rewards: 1317.9536625741232 151.46759597682086 std: 222.23722020901747 173.4446892604454 tensor([1., 0.])
[RL] Updates 49, num timesteps 100352, FPS 536, time 186.90 seconds rewards: 1460.924228711454 181.42115546431125 std: 196.1007610901874 157.3974127778218 tensor([1., 0.])
[RL] Updates 50, num timesteps 102400, FPS 537, time 190.68 seconds rewards: 1195.6726471427178 210.33128799637134 std: 221.92136470578532 144.7570460465654 tensor([1., 0.])
[RL] Updates 51, num timesteps 104448, FPS 537, time 194.40 seconds rewards: 1315.011341239836 241.28969911126933 std: 467.09044979953296 175.5296748651486 tensor([1., 0.])
[RL] Updates 52, num timesteps 106496, FPS 537, time 198.17 seconds rewards: 1146.0427769892992 350.9438540324161 std: 308.3593129452407 160.48225859036015 tensor([1., 0.])
[RL] Updates 53, num timesteps 108544, FPS 537, time 201.97 seconds rewards: 1352.4674024300707 267.020075710617 std: 144.54885891466267 146.53254648252198 tensor([1., 0.])
[RL] Updates 54, num timesteps 110592, FPS 537, time 205.67 seconds rewards: 1150.0480457786898 255.41547091172984 std: 397.6872877226434 192.92093809725654 tensor([1., 0.])
[RL] Updates 55, num timesteps 112640, FPS 537, time 209.45 seconds rewards: 1401.8075385406717 353.10355078731357 std: 481.4012017453831 175.11023076057137 tensor([1., 0.])
[RL] Updates 56, num timesteps 114688, FPS 537, time 213.23 seconds rewards: 1495.5508679542963 302.60786409300874 std: 309.04194308649187 187.78227176696643 tensor([1., 0.])
[RL] Updates 57, num timesteps 116736, FPS 538, time 216.94 seconds rewards: 1420.5962913808619 196.59057920795988 std: 321.5161800136314 258.0324441718763 tensor([1., 0.])
[RL] Updates 58, num timesteps 118784, FPS 538, time 220.69 seconds rewards: 1391.0932298881557 340.61857594321657 std: 409.89589448485066 171.46953794579326 tensor([1., 0.])
[RL] Updates 59, num timesteps 120832, FPS 538, time 224.42 seconds rewards: 1257.0244683196747 319.7165261516705 std: 312.6086223166934 272.35837735372036 tensor([1., 0.])
[RL] Updates 60, num timesteps 122880, FPS 538, time 228.23 seconds rewards: 1550.038944364212 299.4002446510842 std: 224.65042303959632 151.76588524807775 tensor([1., 0.])
[RL] Updates 61, num timesteps 124928, FPS 538, time 232.03 seconds rewards: 1502.4714374851228 300.0859711477429 std: 398.7224094107329 284.1855442680847 tensor([1., 0.])
[RL] Updates 62, num timesteps 126976, FPS 538, time 235.76 seconds rewards: 1403.663597583399 150.86181427705952 std: 344.66775836337735 163.74234537992314 tensor([1., 0.])
[RL] Updates 63, num timesteps 129024, FPS 538, time 239.54 seconds rewards: 1508.7239386924655 377.86160383656295 std: 295.7954295716051 297.04834021019775 tensor([1., 0.])
[RL] Updates 64, num timesteps 131072, FPS 538, time 243.31 seconds rewards: 1609.7360408269933 414.28925081281307 std: 284.6058085344021 96.55885820212895 tensor([1., 0.])
[RL] Updates 65, num timesteps 133120, FPS 538, time 247.01 seconds rewards: 1496.4102671432759 252.12581372998238 std: 299.69512606881574 252.79728955024427 tensor([1., 0.])
[RL] Updates 66, num timesteps 135168, FPS 538, time 250.80 seconds rewards: 1736.0252001335643 410.4252449697483 std: 174.72752578768078 234.42975938673254 tensor([1., 0.])
[RL] Updates 67, num timesteps 137216, FPS 538, time 254.59 seconds rewards: 1697.4671413797846 326.1376087327549 std: 235.25558661611976 276.4008965166112 tensor([1., 0.])
[RL] Updates 68, num timesteps 139264, FPS 539, time 258.32 seconds rewards: 1709.4372748155274 395.8723726291466 std: 218.51369441631354 182.49784654758557 tensor([1., 0.])
[RL] Updates 69, num timesteps 141312, FPS 539, time 262.12 seconds rewards: 1758.9359418275185 440.4245886124536 std: 359.1529264233552 200.77027801982968 tensor([1., 0.])
[RL] Updates 70, num timesteps 143360, FPS 539, time 265.85 seconds rewards: 1636.0628742365109 284.27951043003 std: 331.58849665729804 237.6351423918314 tensor([1., 0.])
[RL] Updates 71, num timesteps 145408, FPS 539, time 269.69 seconds rewards: 1600.1759290267935 314.46744360702706 std: 399.2181835162416 279.7904439893807 tensor([1., 0.])
[RL] Updates 72, num timesteps 147456, FPS 539, time 273.47 seconds rewards: 1733.1268034913185 315.1046253874737 std: 345.3606120409248 256.8694858211794 tensor([1., 0.])
[RL] Updates 73, num timesteps 149504, FPS 539, time 277.25 seconds rewards: 1736.4308676777637 332.0440578645403 std: 342.84623587113344 304.67910421973573 tensor([1., 0.])
[RL] Updates 74, num timesteps 151552, FPS 539, time 280.97 seconds rewards: 1878.776469569013 546.730542055256 std: 454.9567824635533 214.08527148550485 tensor([1., 0.])
[RL] Updates 75, num timesteps 153600, FPS 539, time 284.73 seconds rewards: 1564.4438669764047 271.26398520325586 std: 377.6368263711403 271.8308290737516 tensor([1., 0.])
[RL] Updates 76, num timesteps 155648, FPS 539, time 288.46 seconds rewards: 1944.976320256124 486.55207690481336 std: 288.8299789705163 216.34763446420072 tensor([1., 0.])
[RL] Updates 77, num timesteps 157696, FPS 539, time 292.23 seconds rewards: 1903.9665377711983 498.3672252835198 std: 478.57496591877003 385.92677689256436 tensor([1., 0.])
[RL] Updates 78, num timesteps 159744, FPS 539, time 296.04 seconds rewards: 1961.9673719968657 432.793117902888 std: 423.7697962606786 299.9813738267061 tensor([1., 0.])
[RL] Updates 79, num timesteps 161792, FPS 539, time 299.80 seconds rewards: 1819.9945634787296 468.600500671295 std: 339.28729388291333 289.6490425779867 tensor([1., 0.])
[RL] Updates 80, num timesteps 163840, FPS 539, time 303.59 seconds rewards: 1771.0697642495834 282.09269487995533 std: 288.35898673094715 271.3530767712512 tensor([1., 0.])
[RL] Updates 81, num timesteps 165888, FPS 539, time 307.40 seconds rewards: 2121.1577300924905 597.8953467816336 std: 386.46158986663414 304.0594757719006 tensor([1., 0.])
[RL] Updates 82, num timesteps 167936, FPS 539, time 311.11 seconds rewards: 1868.7488558677305 444.5620153732205 std: 321.9301339809826 170.65129007169804 tensor([1., 0.])
[RL] Updates 83, num timesteps 169984, FPS 539, time 314.92 seconds rewards: 1788.3883655301288 292.07316162147407 std: 394.24233990077954 332.71749573499824 tensor([1., 0.])
[RL] Updates 84, num timesteps 172032, FPS 539, time 318.63 seconds rewards: 2292.525763206425 767.7962194982009 std: 565.7222605846918 450.14495251431504 tensor([1., 0.])
[RL] Updates 85, num timesteps 174080, FPS 539, time 322.45 seconds rewards: 2305.811835086523 769.7789466171554 std: 224.91835612857548 240.22695975314406 tensor([1., 0.])
[RL] Updates 86, num timesteps 176128, FPS 539, time 326.22 seconds rewards: 2245.88059571606 635.2197641023606 std: 622.0441889295804 540.0789918346827 tensor([1., 0.])
[RL] Updates 87, num timesteps 178176, FPS 540, time 329.94 seconds rewards: 2052.9440428536936 657.1951481107387 std: 677.0430801663091 582.615758530299 tensor([1., 0.])
[RL] Updates 88, num timesteps 180224, FPS 540, time 333.72 seconds rewards: 2399.990297556729 973.476945956395 std: 208.73937409258448 275.64831963845205 tensor([1., 0.])
[RL] Updates 89, num timesteps 182272, FPS 540, time 337.49 seconds rewards: 2414.0690531022565 952.7072494389606 std: 582.6798324099673 448.982974838839 tensor([1., 0.])
[RL] Updates 90, num timesteps 184320, FPS 540, time 341.23 seconds rewards: 2165.9088443553337 646.0711161380032 std: 439.19331500602385 391.087503910641 tensor([1., 0.])
[RL] Updates 91, num timesteps 186368, FPS 540, time 344.99 seconds rewards: 2330.717439061932 896.3731597084541 std: 563.8199783486981 491.86080435909986 tensor([1., 0.])
[RL] Updates 92, num timesteps 188416, FPS 540, time 348.72 seconds rewards: 2577.4580764665316 1078.424966748363 std: 288.2657716733043 341.7514967929301 tensor([1., 0.])
[RL] Updates 93, num timesteps 190464, FPS 540, time 352.52 seconds rewards: 2122.7408296488293 714.9793092017685 std: 442.3464225419325 425.88260899002523 tensor([1., 0.])
[RL] Updates 94, num timesteps 192512, FPS 540, time 356.31 seconds rewards: 2531.0931929825842 991.2761958391606 std: 598.5531355315502 625.5066920204712 tensor([1., 0.])
[RL] Updates 91, num timesteps 186368, FPS 541, time 343.97 seconds rewards: 2036.577394634128 2963.164384681172 std: 200.2205457334892 438.20692565716723 tensor([0.4000, 0.6000])
[RL] Updates 92, num timesteps 188416, FPS 541, time 347.73 seconds rewards: 2063.6051120311313 3167.2572461446443 std: 86.40592421509095 88.96937914822838 tensor([0.4000, 0.6000])
[RL] Updates 93, num timesteps 190464, FPS 541, time 351.44 seconds rewards: 1968.2464892635496 2994.0001294040826 std: 290.55584214005245 484.96961779177116 tensor([0.4000, 0.6000])
[RL] Updates 94, num timesteps 192512, FPS 541, time 355.20 seconds rewards: 2080.837901210539 3107.5927473074444 std: 96.0826028794853 162.56599597692968 tensor([0.4000, 0.6000])
[RL] Updates 95, num timesteps 194560, FPS 542, time 358.89 seconds rewards: 2208.541431456137 3315.301480554549 std: 88.1983074557902 62.75554979120293 tensor([0.4000, 0.6000])
[RL] Updates 96, num timesteps 196608, FPS 542, time 362.66 seconds rewards: 2134.5281683928724 2972.5439595165876 std: 398.42918102265554 580.1779338806816 tensor([0.4000, 0.6000])
[RL] Updates 97, num timesteps 198656, FPS 542, time 366.41 seconds rewards: 2205.7126309601003 3334.7764830177284 std: 60.04000961137462 82.85449243376401 tensor([0.4000, 0.6000])
[RL] Updates 98, num timesteps 200704, FPS 542, time 370.15 seconds rewards: 2160.1820028918 3266.238622162464 std: 82.81664058048717 113.33605707334415 tensor([0.4000, 0.6000])
[RL] Updates 99, num timesteps 202752, FPS 542, time 373.89 seconds rewards: 2148.047916131257 3051.4240425743183 std: 301.4953530814212 534.6730068693735 tensor([0.4000, 0.6000])
[RL] Updates 100, num timesteps 204800, FPS 542, time 377.63 seconds rewards: 2119.4220211099173 3234.0945073088305 std: 119.65695395770763 140.66893097951203 tensor([0.4000, 0.6000])
[RL] Updates 101, num timesteps 206848, FPS 542, time 381.32 seconds rewards: 2167.894675018637 3269.4806958018935 std: 118.48204015030953 199.65313986655872 tensor([0.4000, 0.6000])
[RL] Updates 102, num timesteps 208896, FPS 542, time 385.07 seconds rewards: 2027.6839709146855 3015.48035633126 std: 609.0050777014509 988.4715839434883 tensor([0.4000, 0.6000])
[RL] Updates 103, num timesteps 210944, FPS 542, time 388.76 seconds rewards: 2226.610168171308 3374.435980614743 std: 102.68656151466122 96.13001112657638 tensor([0.4000, 0.6000])
[RL] Updates 104, num timesteps 212992, FPS 542, time 392.53 seconds rewards: 2294.8457186193045 3424.5525867565093 std: 75.56320866352026 77.66887069989595 tensor([0.4000, 0.6000])
[RL] Updates 105, num timesteps 215040, FPS 542, time 396.29 seconds rewards: 2308.6495312268025 3333.7148036581166 std: 82.29951862563274 193.62233605083492 tensor([0.4000, 0.6000])
[RL] Updates 106, num timesteps 217088, FPS 542, time 399.97 seconds rewards: 2358.528932437386 3404.7527481932448 std: 72.35913571627592 150.5711363992564 tensor([0.4000, 0.6000])
[RL] Updates 107, num timesteps 219136, FPS 542, time 403.75 seconds rewards: 2054.1018120207596 2872.8006426031216 std: 684.6877509831085 1105.4517296021547 tensor([0.4000, 0.6000])
[RL] Updates 108, num timesteps 221184, FPS 542, time 407.47 seconds rewards: 1884.2461513977778 2631.716824117786 std: 809.9850896509739 1304.183843262222 tensor([0.4000, 0.6000])
[RL] Updates 109, num timesteps 223232, FPS 542, time 411.12 seconds rewards: 2360.055226156742 3240.8760226938575 std: 196.03615257892784 462.87027474251505 tensor([0.4000, 0.6000])
[RL] Updates 110, num timesteps 225280, FPS 543, time 414.86 seconds rewards: 2114.6796933500073 3078.657941042139 std: 558.4845400912934 894.1474298928955 tensor([0.4000, 0.6000])
[RL] Updates 111, num timesteps 227328, FPS 543, time 418.57 seconds rewards: 2376.3920790730253 3472.1695041909416 std: 67.44622896584667 101.81986156979501 tensor([0.4000, 0.6000])
[RL] Updates 112, num timesteps 229376, FPS 543, time 422.27 seconds rewards: 2298.59059123802 3474.3540196762274 std: 70.61593829472442 124.70463716230802 tensor([0.4000, 0.6000])
[RL] Updates 113, num timesteps 231424, FPS 543, time 426.02 seconds rewards: 2333.2577085477287 3500.334459575663 std: 45.18658926309003 58.2022994773931 tensor([0.4000, 0.6000])
[RL] Updates 114, num timesteps 233472, FPS 543, time 429.68 seconds rewards: 2354.7697407315086 3435.5653705984196 std: 62.40430195752217 130.91746647622966 tensor([0.4000, 0.6000])
[RL] Updates 115, num timesteps 235520, FPS 543, time 433.42 seconds rewards: 2389.0609867541643 3494.8682987775856 std: 65.15685313360356 80.00926252418981 tensor([0.4000, 0.6000])
[RL] Updates 116, num timesteps 237568, FPS 543, time 437.16 seconds rewards: 2451.1394259520885 3549.964424904153 std: 64.73377342250676 64.10958067103537 tensor([0.4000, 0.6000])
[RL] Updates 117, num timesteps 239616, FPS 543, time 440.84 seconds rewards: 2422.179342078835 3513.8423705468717 std: 66.37687757949698 135.62377994113976 tensor([0.4000, 0.6000])
[RL] Updates 118, num timesteps 241664, FPS 543, time 444.55 seconds rewards: 2539.8745510077742 3496.5107812516444 std: 98.31349130823111 98.81329184205934 tensor([0.4000, 0.6000])
[RL] Updates 119, num timesteps 243712, FPS 543, time 448.28 seconds rewards: 2363.71640352032 3187.198411922345 std: 541.4633764654907 844.5379394730696 tensor([0.4000, 0.6000])
[RL] Updates 120, num timesteps 245760, FPS 543, time 451.93 seconds rewards: 2517.178567680089 3502.627555498225 std: 71.50865437737973 83.20405031305305 tensor([0.4000, 0.6000])
[RL] Updates 121, num timesteps 247808, FPS 543, time 455.67 seconds rewards: 2467.042171901003 3551.2909920376273 std: 83.96079646079421 57.53793814921499 tensor([0.4000, 0.6000])
[RL] Updates 122, num timesteps 249856, FPS 543, time 459.34 seconds rewards: 2489.3917839838546 3505.7161589285643 std: 104.20019400369118 84.7731889828208 tensor([0.4000, 0.6000])
[RL] Updates 123, num timesteps 251904, FPS 543, time 463.06 seconds rewards: 2457.2679204327956 3373.3237852840457 std: 249.06196026570657 332.98684924133613 tensor([0.4000, 0.6000])
[RL] Updates 124, num timesteps 253952, FPS 544, time 466.79 seconds rewards: 2383.41713159568 3259.385111984373 std: 493.86601014168644 799.8953977863532 tensor([0.4000, 0.6000])
[RL] Updates 125, num timesteps 256000, FPS 544, time 470.43 seconds rewards: 2466.7447668012383 3519.9305369525114 std: 65.60416774723502 95.29979649537624 tensor([0.4000, 0.6000])
[RL] Updates 126, num timesteps 258048, FPS 544, time 474.17 seconds rewards: 2492.381261230754 3437.3158736972327 std: 65.58178095837819 128.22671929577336 tensor([0.4000, 0.6000])
[RL] Updates 127, num timesteps 260096, FPS 544, time 477.89 seconds rewards: 2491.2736458872705 3570.5834085355455 std: 65.76577303957274 78.7136690961202 tensor([0.4000, 0.6000])
[RL] Updates 128, num timesteps 262144, FPS 544, time 481.54 seconds rewards: 2512.069980514011 3572.428573799327 std: 30.075715504761007 84.39437219546484 tensor([0.4000, 0.6000])
[RL] Updates 129, num timesteps 264192, FPS 544, time 485.27 seconds rewards: 2561.067377760329 3616.552427846718 std: 43.96163992737397 54.91854252275691 tensor([0.4000, 0.6000])
[RL] Updates 130, num timesteps 266240, FPS 544, time 488.94 seconds rewards: 2540.287162066282 3554.9116549225955 std: 100.84122840272174 127.6520167700453 tensor([0.4000, 0.6000])
[RL] Updates 131, num timesteps 268288, FPS 544, time 492.67 seconds rewards: 2501.487605786956 3355.644213753139 std: 248.54596936029748 394.5959485852342 tensor([0.4000, 0.6000])
[RL] Updates 132, num timesteps 270336, FPS 544, time 496.38 seconds rewards: 2585.322018741085 3504.1314670229012 std: 198.8692723576671 217.54187623211178 tensor([0.4000, 0.6000])
[RL] Updates 133, num timesteps 272384, FPS 544, time 500.07 seconds rewards: 2554.3965459977767 3443.2476353254374 std: 221.34869893685396 375.6407761047206 tensor([0.4000, 0.6000])
[RL] Updates 134, num timesteps 274432, FPS 544, time 503.79 seconds rewards: 2502.171127475237 3575.453998309017 std: 51.22556907897403 104.35216701080564 tensor([0.4000, 0.6000])
[RL] Updates 135, num timesteps 276480, FPS 544, time 507.52 seconds rewards: 2543.0097185545437 3537.091411823654 std: 79.73402353075643 122.81954467209327 tensor([0.4000, 0.6000])
[RL] Updates 91, num timesteps 186368, FPS 540, time 344.62 seconds rewards: 2827.0120454135367 2952.6170165463027 std: 297.0079464568117 648.9669778272056 tensor([0.6000, 0.4000])
[RL] Updates 92, num timesteps 188416, FPS 540, time 348.35 seconds rewards: 2876.589210873002 3210.408616516658 std: 77.54483619299447 124.62895794222342 tensor([0.6000, 0.4000])
[RL] Updates 93, num timesteps 190464, FPS 540, time 352.14 seconds rewards: 2840.2957111052156 3199.8879909547427 std: 42.77934285751897 91.49573393651178 tensor([0.6000, 0.4000])
[RL] Updates 94, num timesteps 192512, FPS 540, time 355.91 seconds rewards: 2883.595512166275 3234.4222764685705 std: 49.31368694722867 71.48265856426579 tensor([0.6000, 0.4000])
[RL] Updates 95, num timesteps 194560, FPS 541, time 359.63 seconds rewards: 2914.640028421807 3240.4437107800595 std: 75.48778010784028 156.20669358541124 tensor([0.6000, 0.4000])
[RL] Updates 96, num timesteps 196608, FPS 540, time 363.43 seconds rewards: 2813.99534569748 2803.1768455000883 std: 544.0164727313075 960.749466035166 tensor([0.6000, 0.4000])
[RL] Updates 97, num timesteps 198656, FPS 540, time 367.21 seconds rewards: 3074.2639371887044 3207.350214333958 std: 135.70121302559008 108.42719059441187 tensor([0.6000, 0.4000])
[RL] Updates 98, num timesteps 200704, FPS 540, time 371.00 seconds rewards: 3050.4873166406483 3265.1841810904143 std: 49.16062569980306 77.96210501982564 tensor([0.6000, 0.4000])
[RL] Updates 99, num timesteps 202752, FPS 541, time 374.76 seconds rewards: 2586.961951578828 2445.368457561084 std: 952.4869245554506 1105.9066662103123 tensor([0.6000, 0.4000])
[RL] Updates 100, num timesteps 204800, FPS 541, time 378.52 seconds rewards: 3008.715147611804 3104.9728620714827 std: 265.2996098636844 432.7631600183668 tensor([0.6000, 0.4000])
[RL] Updates 101, num timesteps 206848, FPS 541, time 382.23 seconds rewards: 3121.6508341727085 3259.45588750446 std: 73.34944613933558 168.9340037440742 tensor([0.6000, 0.4000])
[RL] Updates 102, num timesteps 208896, FPS 541, time 386.01 seconds rewards: 3165.5760337014262 3241.3425676644006 std: 88.06692494931796 83.55276991960436 tensor([0.6000, 0.4000])
[RL] Updates 103, num timesteps 210944, FPS 541, time 389.78 seconds rewards: 2990.835654987795 2982.066261423137 std: 480.69546977154437 832.9480839110709 tensor([0.6000, 0.4000])
[RL] Updates 104, num timesteps 212992, FPS 541, time 393.56 seconds rewards: 3056.562034938951 3177.258408356584 std: 259.73888315547697 394.1877216982098 tensor([0.6000, 0.4000])
[RL] Updates 105, num timesteps 215040, FPS 541, time 397.35 seconds rewards: 2957.354265894396 2858.4542740709157 std: 607.2627643153792 920.7613667128536 tensor([0.6000, 0.4000])
[RL] Updates 106, num timesteps 217088, FPS 541, time 401.07 seconds rewards: 3189.3455711439406 3219.067128193608 std: 74.2139664760819 293.473091151517 tensor([0.6000, 0.4000])
